pd_score,segment,recommendation,loan_amnt,int_rate,grade,fico_mid,dti,annual_inc,home_ownership,purpose,addr_state,emp_length_years,credit_history_length,revol_util,inq_last_6mths,acc_open_past_24mths,bc_open_to_buy
0.21354238196933684,S4,Reject,22225.0,13.49,C,662.0,29.16,50000.0,MORTGAGE,credit_card,MO,7.0,230,63.5,0.0,4.0,8806.0
0.17388160676894832,S3,Reject,25000.0,7.24,A,702.0,33.56,120000.0,OWN,credit_card,TX,0.0,248,57.3,0.0,3.0,9500.0
0.08745382362821291,S1,Approve,6000.0,8.24,B,672.0,2.17,72000.0,MORTGAGE,debt_consolidation,IL,5.0,143,43.5,0.0,5.0,6216.0
0.32384741547219276,S5,Review,10250.0,13.49,C,677.0,12.92,28500.0,RENT,car,SC,2.0,120,7.2,0.0,18.0,18952.0
0.21580798186387382,S4,Reject,8000.0,13.99,C,667.0,11.89,45000.0,RENT,debt_consolidation,OR,10.0,101,31.1,0.0,2.0,
0.2530983894795322,S4,Reject,16200.0,11.39,B,677.0,27.25,75500.0,RENT,debt_consolidation,UT,2.0,221,59.0,1.0,5.0,2325.0
0.12008977394754386,S2,Approve,9000.0,10.49,B,732.0,24.56,60000.0,MORTGAGE,debt_consolidation,NM,5.0,77,22.5,0.0,11.0,19245.0
0.18537841306199168,S3,Reject,5000.0,6.99,A,777.0,27.12,50000.0,RENT,other,CA,1.0,177,18.4,1.0,6.0,25261.0
0.0630787348388737,S1,Approve,6000.0,5.32,A,727.0,18.7,75000.0,RENT,debt_consolidation,NJ,3.0,83,19.9,0.0,3.0,32992.0
0.1560806637100699,S3,Reject,6000.0,12.74,C,722.0,27.64,49000.0,RENT,debt_consolidation,AR,4.0,52,26.2,1.0,4.0,7649.0
0.17524836846357966,S3,Reject,1000.0,17.99,D,677.0,23.35,36744.0,RENT,other,WA,4.0,123,44.1,0.0,7.0,6500.0
0.3134357045295234,S5,Reject,6000.0,13.49,C,677.0,25.79,42395.0,OWN,debt_consolidation,CA,10.0,357,67.9,0.0,7.0,1126.0
0.1631997555438834,S3,Reject,15000.0,16.99,D,667.0,6.8,85000.0,MORTGAGE,debt_consolidation,CO,5.0,171,45.7,1.0,9.0,14608.0
0.14633708418399483,S3,Reject,20000.0,11.44,B,672.0,13.72,90000.0,MORTGAGE,debt_consolidation,KY,6.0,254,47.1,1.0,4.0,9310.0
0.22637371111571425,S4,Reject,8000.0,14.99,C,712.0,14.13,26000.0,OWN,debt_consolidation,FL,3.0,75,24.0,2.0,4.0,10087.0
0.0748249751770601,S1,Approve,6500.0,8.24,B,757.0,18.75,79000.0,MORTGAGE,debt_consolidation,OH,10.0,124,16.7,1.0,8.0,30375.0
0.10414938759423079,S2,Approve,3000.0,7.49,A,697.0,10.49,35000.0,OWN,debt_consolidation,OR,,488,2.2,0.0,2.0,17366.0
0.06332416409747899,S1,Approve,8000.0,5.32,A,702.0,3.16,70300.0,MORTGAGE,home_improvement,SC,10.0,194,6.1,0.0,4.0,11367.0
0.3611555514074719,S5,Review,9425.0,17.99,D,662.0,26.58,35000.0,RENT,debt_consolidation,NY,9.0,374,99.8,0.0,2.0,10.0
0.4059081258834345,S5,Reject,8000.0,13.99,C,692.0,28.35,37000.0,RENT,credit_card,MN,1.0,130,58.3,1.0,11.0,1155.0
0.38373443986152805,S5,Review,3500.0,12.74,C,687.0,3.08,46000.0,RENT,credit_card,NY,5.0,102,13.1,0.0,14.0,1168.0
0.02940327752154143,S1,Approve,40000.0,7.24,A,772.0,13.59,158000.0,MORTGAGE,debt_consolidation,NJ,10.0,221,13.1,0.0,5.0,70246.0
0.10361620392275853,S2,Approve,3000.0,12.74,C,697.0,23.56,52000.0,MORTGAGE,other,WI,3.0,152,40.7,0.0,4.0,8205.0
0.142919874940786,S3,Reject,4500.0,11.44,B,717.0,18.19,21980.0,RENT,credit_card,CA,9.0,254,31.5,0.0,5.0,5091.0
0.0874343930008308,S1,Approve,5000.0,12.74,C,712.0,13.64,96000.0,MORTGAGE,debt_consolidation,TX,6.0,260,73.4,1.0,5.0,361.0
0.3212568580273109,S5,Reject,12000.0,11.49,B,687.0,29.89,45000.0,MORTGAGE,credit_card,PA,3.0,91,62.0,0.0,7.0,404.0
0.27218347993323816,S5,Reject,25000.0,13.49,C,662.0,3.04,175000.0,RENT,debt_consolidation,RI,2.0,265,47.4,3.0,4.0,4032.0
0.08486314030259058,S1,Approve,4000.0,11.39,B,762.0,3.84,56200.0,RENT,other,CO,0.0,56,14.5,1.0,4.0,1962.0
0.10206400178806861,S2,Approve,11000.0,8.24,B,677.0,8.14,105000.0,OWN,debt_consolidation,CA,5.0,334,87.5,0.0,1.0,225.0
0.07222467347374452,S1,Approve,16000.0,5.32,A,682.0,3.12,125000.0,MORTGAGE,other,WI,10.0,474,94.8,0.0,1.0,5066.0
0.20322791460022704,S4,Reject,2000.0,22.74,E,697.0,28.46,58115.0,RENT,debt_consolidation,CA,10.0,327,83.3,0.0,6.0,335.0
0.43050314245662485,S5,Review,28000.0,17.99,D,697.0,38.82,40000.0,OWN,credit_card,FL,10.0,137,18.4,3.0,23.0,39102.0
0.2239422228211077,S4,Reject,12000.0,12.74,C,682.0,31.46,62000.0,MORTGAGE,credit_card,NY,10.0,217,52.3,1.0,9.0,9626.0
0.41300089060974,S5,Review,14775.0,24.74,E,682.0,28.68,45000.0,RENT,small_business,PA,4.0,239,13.6,3.0,6.0,91.0
0.04135488761468289,S1,Approve,15000.0,6.99,A,742.0,8.77,110900.0,RENT,debt_consolidation,VA,10.0,216,39.6,0.0,5.0,20103.0
0.10990558969480967,S2,Approve,15000.0,7.49,A,692.0,10.83,75000.0,MORTGAGE,debt_consolidation,NY,10.0,241,49.1,0.0,6.0,17066.0
0.08544645724765655,S1,Approve,23625.0,15.99,C,762.0,5.62,115000.0,MORTGAGE,credit_card,FL,5.0,120,,0.0,2.0,
0.1463070438165191,S3,Reject,3000.0,15.99,C,702.0,18.06,22000.0,MORTGAGE,other,SC,9.0,247,34.6,1.0,6.0,9310.0
0.1818704577018239,S3,Reject,3000.0,18.99,D,697.0,21.65,55000.0,MORTGAGE,debt_consolidation,KY,10.0,236,15.4,1.0,10.0,4881.0
0.10829749115639285,S2,Approve,32000.0,7.24,A,707.0,13.42,33000.0,MORTGAGE,debt_consolidation,KS,9.0,151,85.4,0.0,0.0,1550.0
0.1739986185042262,S3,Reject,35000.0,18.99,D,667.0,23.02,77000.0,RENT,debt_consolidation,OR,4.0,103,92.9,0.0,1.0,1506.0
0.04165764555250531,S1,Approve,10000.0,7.49,A,707.0,12.89,103000.0,RENT,other,MA,0.0,152,74.5,0.0,1.0,7406.0
0.029716819939551505,S1,Approve,9000.0,12.74,C,797.0,33.39,80000.0,MORTGAGE,debt_consolidation,CA,10.0,436,22.5,0.0,3.0,72479.0
0.2539461013440934,S4,Reject,12000.0,11.49,B,662.0,17.3,65000.0,MORTGAGE,debt_consolidation,MN,10.0,175,60.5,0.0,6.0,165.0
0.1349301942210595,S2,Reject,7000.0,10.49,B,677.0,18.75,40000.0,MORTGAGE,debt_consolidation,AZ,10.0,216,65.2,0.0,3.0,233.0
0.20679985913939075,S4,Reject,4800.0,6.99,A,702.0,23.47,43000.0,MORTGAGE,other,CA,7.0,141,18.8,0.0,6.0,21633.0
0.2128125980728094,S4,Reject,10000.0,22.74,E,672.0,26.98,65000.0,MORTGAGE,home_improvement,WA,4.0,123,84.7,1.0,7.0,2060.0
0.4318728442984555,S5,Review,10000.0,12.74,C,662.0,27.2,49589.0,RENT,credit_card,CA,10.0,119,36.8,0.0,19.0,5685.0
0.3500370062697354,S5,Reject,8000.0,12.74,C,672.0,20.55,55000.0,RENT,debt_consolidation,AL,9.0,65,17.2,2.0,11.0,2435.0
0.26371718770889385,S4,Reject,16000.0,13.49,C,667.0,18.43,84000.0,MORTGAGE,debt_consolidation,MA,10.0,128,61.5,0.0,7.0,10320.0
0.14486345044035628,S3,Reject,10000.0,10.49,B,672.0,6.67,96300.0,MORTGAGE,major_purchase,CT,,166,36.9,0.0,2.0,6372.0
0.3103389159579261,S5,Review,10350.0,16.99,D,667.0,15.32,40000.0,RENT,debt_consolidation,PA,3.0,38,34.7,0.0,12.0,4450.0
0.016337596151471588,S1,Approve,5000.0,6.99,A,807.0,8.77,192000.0,MORTGAGE,credit_card,CA,2.0,118,3.2,1.0,7.0,38938.0
0.32909239864694323,S5,Review,6000.0,19.99,D,662.0,31.39,99000.0,MORTGAGE,debt_consolidation,MD,0.0,224,72.3,0.0,14.0,2794.0
0.21963795499648106,S4,Reject,13100.0,11.49,B,712.0,23.57,26222.28,MORTGAGE,debt_consolidation,KY,,331,44.5,0.0,4.0,10568.0
0.11039158215996964,S2,Approve,15000.0,7.24,A,707.0,15.42,54000.0,RENT,credit_card,OK,4.0,91,34.4,0.0,3.0,13120.0
0.16767104724795623,S3,Reject,10000.0,12.74,C,672.0,19.61,100000.0,MORTGAGE,medical,CO,5.0,175,66.5,0.0,3.0,10691.0
0.2889596800360027,S5,Reject,10000.0,15.99,C,707.0,13.52,65000.0,RENT,debt_consolidation,NY,0.0,92,52.3,2.0,8.0,8303.0
0.2453550124895582,S4,Reject,3000.0,13.49,C,682.0,21.28,48000.0,OWN,credit_card,NY,,222,84.1,0.0,2.0,1191.0
0.28545102386459753,S5,Reject,10000.0,15.99,C,692.0,28.14,33300.0,RENT,debt_consolidation,IL,2.0,142,33.8,1.0,4.0,
0.16178520505348767,S3,Reject,8500.0,10.49,B,702.0,13.12,72000.0,RENT,debt_consolidation,CA,5.0,46,23.5,2.0,4.0,27568.0
0.10374378345765362,S2,Approve,20000.0,13.49,C,662.0,22.76,80000.0,MORTGAGE,credit_card,GA,10.0,342,74.3,0.0,2.0,2191.0
0.024299708044876776,S1,Approve,10000.0,5.32,A,742.0,11.6,112000.0,MORTGAGE,debt_consolidation,CA,10.0,214,25.6,0.0,3.0,86113.0
0.1776679252825585,S3,Reject,27700.0,15.99,C,672.0,13.09,109000.0,RENT,debt_consolidation,CA,10.0,309,71.1,0.0,2.0,1389.0
0.1372388668404765,S2,Reject,10500.0,10.49,B,697.0,12.96,135000.0,MORTGAGE,debt_consolidation,MD,2.0,145,32.4,0.0,3.0,432.0
0.1318892410624408,S2,Reject,17200.0,13.49,C,687.0,18.57,150000.0,MORTGAGE,debt_consolidation,FL,10.0,159,69.2,0.0,8.0,3068.0
0.11093606408773672,S2,Approve,27200.0,13.49,C,717.0,25.5,107000.0,MORTGAGE,debt_consolidation,NC,1.0,273,65.9,0.0,11.0,30818.0
0.14069016264224687,S3,Reject,10000.0,11.49,B,667.0,14.3,75000.0,RENT,credit_card,FL,5.0,143,66.0,1.0,3.0,3202.0
0.11640220829847193,S2,Approve,9600.0,12.74,C,702.0,19.44,50000.0,RENT,debt_consolidation,CA,6.0,115,32.6,0.0,5.0,15378.0
0.3318199704174157,S5,Reject,12000.0,13.99,C,677.0,23.91,69010.0,RENT,debt_consolidation,VA,5.0,361,62.2,2.0,9.0,2087.0
0.11141600448100755,S2,Approve,6025.0,15.99,C,752.0,2.74,35000.0,RENT,other,MA,10.0,57,23.9,0.0,2.0,7118.0
0.25206426992553044,S4,Review,15000.0,13.49,C,682.0,19.92,123178.0,MORTGAGE,home_improvement,MD,7.0,116,44.8,0.0,16.0,9625.0
0.07747387130796517,S1,Approve,12000.0,11.39,B,727.0,15.59,60000.0,RENT,credit_card,TX,7.0,93,36.4,0.0,4.0,11915.0
0.059034570690252905,S1,Approve,16000.0,6.99,A,737.0,21.25,92000.0,MORTGAGE,debt_consolidation,CA,10.0,368,20.2,0.0,5.0,24686.0
0.09979873317528602,S2,Approve,8000.0,13.49,C,677.0,13.14,160000.0,RENT,other,NY,10.0,156,70.9,0.0,1.0,16409.0
0.24483964552160772,S4,Reject,5200.0,14.99,C,692.0,21.48,69000.0,MORTGAGE,debt_consolidation,CA,10.0,146,35.1,0.0,10.0,3919.0
0.09179839077204138,S2,Approve,3000.0,14.99,C,662.0,18.35,56041.0,MORTGAGE,debt_consolidation,CA,6.0,169,56.3,0.0,1.0,
0.16396864628757282,S3,Reject,7200.0,11.39,B,677.0,9.48,38000.0,RENT,other,GA,4.0,514,7.0,0.0,2.0,12644.0
0.025940617465298528,S1,Approve,1000.0,5.32,A,717.0,8.5,46886.0,OWN,home_improvement,CA,2.0,316,1.5,0.0,4.0,27227.0
0.238414309074503,S4,Reject,8000.0,17.99,D,707.0,25.24,68000.0,MORTGAGE,debt_consolidation,NH,10.0,141,48.3,2.0,4.0,2123.0
0.2988767356769692,S5,Review,6300.0,26.24,E,677.0,19.01,96000.0,RENT,credit_card,CA,10.0,153,88.4,0.0,15.0,679.0
0.23028882847332643,S4,Reject,4000.0,16.99,D,692.0,30.84,19500.0,RENT,debt_consolidation,MI,10.0,161,62.7,0.0,3.0,1988.0
0.3155246358809453,S5,Reject,26600.0,18.99,D,707.0,23.6,67000.0,MORTGAGE,debt_consolidation,TX,4.0,262,42.1,1.0,9.0,2391.0
0.15149538164395707,S3,Reject,10000.0,8.24,B,667.0,18.17,72000.0,RENT,debt_consolidation,AK,10.0,154,39.9,2.0,2.0,12230.0
0.1139170202456418,S2,Approve,23975.0,17.99,D,697.0,2.61,95000.0,MORTGAGE,home_improvement,VA,1.0,146,39.0,1.0,6.0,10677.0
0.06141597344126521,S1,Approve,4800.0,6.99,A,777.0,27.74,22000.0,OWN,debt_consolidation,KY,9.0,243,24.3,0.0,4.0,27769.0
0.2850791716673508,S5,Review,5000.0,11.44,B,667.0,22.7,38800.0,OWN,credit_card,FL,,478,99.5,0.0,2.0,41.0
0.11937470454311715,S2,Approve,8000.0,13.99,C,727.0,6.85,34000.0,OWN,debt_consolidation,TN,,325,6.3,0.0,7.0,44801.0
0.036413435876052516,S1,Approve,5000.0,14.99,C,697.0,9.71,235000.0,OWN,debt_consolidation,CA,10.0,267,80.0,0.0,2.0,4311.0
0.17992780475468906,S3,Reject,8000.0,8.24,B,677.0,14.51,67000.0,MORTGAGE,credit_card,CO,0.0,136,55.5,0.0,4.0,184.0
0.043229649309323055,S1,Approve,18000.0,6.99,A,757.0,28.37,80000.0,MORTGAGE,credit_card,ND,4.0,288,41.5,0.0,3.0,20396.0
0.07452188142227646,S1,Approve,2000.0,8.24,B,722.0,17.85,38000.0,MORTGAGE,credit_card,SC,2.0,68,22.3,0.0,7.0,8154.0
0.3596947755966347,S5,Reject,4325.0,25.49,E,687.0,12.7,50000.0,RENT,debt_consolidation,IL,10.0,110,12.7,3.0,5.0,7242.0
0.19634432257517095,S4,Reject,7000.0,18.99,D,712.0,23.44,75000.0,RENT,debt_consolidation,NC,7.0,207,88.4,0.0,7.0,
0.16928157127574214,S3,Reject,2500.0,11.49,B,667.0,22.2,80000.0,MORTGAGE,home_improvement,CO,1.0,229,84.1,1.0,10.0,977.0
0.14854957674090702,S3,Reject,18000.0,8.24,B,732.0,,17000.0,OWN,debt_consolidation,FL,,235,11.7,1.0,2.0,2166.0
0.2348894509389156,S4,Reject,10000.0,17.99,D,662.0,29.43,44000.0,RENT,debt_consolidation,FL,1.0,292,64.9,1.0,4.0,370.0
0.07027744827640206,S1,Approve,10625.0,7.24,A,727.0,28.93,64800.0,MORTGAGE,vacation,PA,8.0,334,22.6,1.0,6.0,43708.0
0.13613776831064153,S2,Reject,35000.0,16.99,D,722.0,24.2,134000.0,MORTGAGE,other,NC,10.0,332,76.4,0.0,5.0,10233.0
0.18403006962113624,S3,Reject,21000.0,17.99,D,687.0,18.98,117000.0,MORTGAGE,debt_consolidation,PA,10.0,194,76.0,1.0,11.0,6283.0
0.36433292801264955,S5,Reject,18000.0,16.99,D,667.0,26.16,55000.0,RENT,debt_consolidation,CA,1.0,97,70.6,0.0,6.0,1383.0
0.08171940368185034,S1,Approve,3200.0,13.99,C,782.0,17.28,32700.0,MORTGAGE,debt_consolidation,MO,10.0,138,2.7,0.0,5.0,5213.0
0.38199890749626747,S5,Reject,8225.0,17.99,D,682.0,18.65,24000.0,RENT,car,NJ,0.0,43,60.8,1.0,4.0,1408.0
0.10077439525200307,S2,Approve,5600.0,11.49,B,682.0,17.58,135000.0,MORTGAGE,debt_consolidation,CA,3.0,139,79.2,0.0,2.0,435.0
0.11130202198049143,S2,Approve,3500.0,11.49,B,662.0,10.24,45000.0,MORTGAGE,debt_consolidation,CA,10.0,149,34.6,0.0,3.0,3872.0
0.46166079113611636,S5,Reject,14400.0,15.99,C,667.0,12.18,40000.0,RENT,major_purchase,LA,3.0,131,1.9,0.0,4.0,2622.0
0.09904214976723014,S2,Approve,8000.0,8.24,B,722.0,14.43,45000.0,MORTGAGE,home_improvement,VA,5.0,128,20.1,2.0,4.0,9177.0
0.058622135036498525,S1,Approve,8000.0,5.32,A,742.0,17.1,73000.0,MORTGAGE,home_improvement,CT,2.0,164,3.9,0.0,3.0,21468.0
0.10183726400527951,S2,Approve,10000.0,8.24,B,672.0,14.33,65000.0,MORTGAGE,major_purchase,KS,,422,40.6,0.0,4.0,9962.0
0.17043470079113077,S3,Reject,5525.0,7.24,A,687.0,12.29,63000.0,MORTGAGE,credit_card,MI,2.0,182,43.9,0.0,8.0,202.0
0.03279664399618171,S1,Approve,24000.0,5.32,A,837.0,2.07,100000.0,MORTGAGE,home_improvement,NC,10.0,361,0.0,0.0,0.0,24998.0
0.35221052471992736,S5,Review,4000.0,13.49,C,672.0,26.74,60000.0,RENT,credit_card,TN,2.0,56,34.1,2.0,12.0,4329.0
0.06506385413436458,S1,Approve,10000.0,7.99,A,707.0,13.53,80000.0,MORTGAGE,debt_consolidation,MO,10.0,192,22.7,0.0,3.0,8789.0
0.10465565073442866,S2,Approve,11400.0,12.74,C,722.0,8.5,60000.0,MORTGAGE,debt_consolidation,CA,2.0,152,22.2,0.0,6.0,11146.0
0.21212794868207438,S4,Reject,6000.0,11.49,B,672.0,11.06,56000.0,MORTGAGE,debt_consolidation,NC,2.0,103,53.8,1.0,6.0,6805.0
0.13538104844875468,S2,Reject,8000.0,12.74,C,727.0,19.94,42129.0,RENT,debt_consolidation,NY,10.0,186,22.8,1.0,4.0,9875.0
0.05708366336368713,S1,Approve,1200.0,12.74,C,732.0,14.37,40000.0,MORTGAGE,other,NY,10.0,269,73.2,0.0,2.0,225.0
0.11077337585349607,S2,Approve,10000.0,8.24,B,702.0,18.31,65000.0,RENT,debt_consolidation,HI,7.0,126,20.8,0.0,6.0,10620.0
0.08263948050562886,S1,Approve,15000.0,7.24,A,762.0,16.02,37000.0,MORTGAGE,home_improvement,UT,10.0,126,1.4,0.0,6.0,9600.0
0.06011646585273359,S1,Approve,35000.0,6.99,A,747.0,15.02,150000.0,MORTGAGE,small_business,TX,1.0,209,42.7,1.0,1.0,39950.0
0.193026206558603,S4,Reject,26000.0,12.74,C,712.0,30.06,65000.0,RENT,debt_consolidation,NY,0.0,236,90.0,1.0,4.0,9000.0
0.2395435333443085,S4,Reject,5000.0,11.49,B,702.0,11.17,93000.0,MORTGAGE,debt_consolidation,NY,3.0,241,45.1,0.0,7.0,5054.0
0.14680084064998847,S3,Review,30000.0,13.99,C,697.0,18.81,132000.0,MORTGAGE,debt_consolidation,PA,10.0,218,27.6,0.0,8.0,42.0
0.24981200269704576,S4,Reject,5500.0,12.74,C,667.0,23.78,32000.0,MORTGAGE,debt_consolidation,FL,,144,32.8,0.0,8.0,22420.0
0.11213159752448322,S2,Approve,7000.0,11.49,B,682.0,8.57,85000.0,RENT,debt_consolidation,NY,10.0,235,14.9,0.0,4.0,97433.0
0.3533566417712495,S5,Reject,15825.0,15.99,C,682.0,33.2,36000.0,MORTGAGE,debt_consolidation,SC,,51,78.0,2.0,1.0,471.0
0.3904600121837727,S5,Reject,7200.0,11.39,B,662.0,19.62,40000.0,RENT,debt_consolidation,CA,6.0,160,38.9,0.0,9.0,3459.0
0.1370375000956169,S2,Reject,26400.0,13.49,C,697.0,22.06,55000.0,RENT,debt_consolidation,PA,5.0,148,62.3,0.0,1.0,16457.0
0.22294914538837945,S4,Reject,35000.0,11.39,B,717.0,10.4,75000.0,MORTGAGE,small_business,IN,5.0,89,3.4,1.0,5.0,12615.0
0.07626303191175152,S1,Approve,12000.0,7.99,A,702.0,2.07,115000.0,RENT,house,TX,10.0,229,18.6,0.0,7.0,16161.0
0.31509043758328714,S5,Reject,10000.0,13.99,C,672.0,38.82,25000.0,MORTGAGE,debt_consolidation,CA,,321,85.2,1.0,3.0,443.0
0.19614047661102713,S4,Reject,8000.0,7.99,A,702.0,31.94,63000.0,MORTGAGE,other,KS,10.0,294,10.6,2.0,7.0,11882.0
0.1924107739359785,S4,Reject,24000.0,11.49,B,722.0,23.88,130000.0,MORTGAGE,debt_consolidation,CO,10.0,158,61.2,0.0,4.0,3510.0
0.16051027006497995,S3,Reject,5000.0,11.44,B,672.0,11.61,55000.0,RENT,debt_consolidation,RI,2.0,258,33.5,0.0,5.0,4481.0
0.1395897153597705,S3,Reject,8400.0,11.49,B,677.0,21.46,50000.0,RENT,credit_card,FL,2.0,196,63.0,0.0,3.0,1960.0
0.15035694832726107,S3,Reject,6000.0,11.39,B,722.0,16.52,37128.0,RENT,debt_consolidation,MN,3.0,103,70.3,2.0,2.0,190.0
0.2244074284244019,S4,Reject,4800.0,14.99,C,677.0,22.36,21792.0,RENT,debt_consolidation,NY,2.0,67,56.3,0.0,2.0,166.0
0.32576591844085007,S5,Reject,31900.0,18.99,D,667.0,13.64,144945.0,MORTGAGE,credit_card,MD,10.0,184,28.7,0.0,9.0,9495.0
0.3309749797006047,S5,Reject,20000.0,15.99,C,667.0,27.06,80000.0,MORTGAGE,debt_consolidation,PA,10.0,231,53.0,5.0,7.0,4700.0
0.05783018278490161,S1,Approve,20000.0,11.49,B,662.0,5.11,88000.0,MORTGAGE,debt_consolidation,NV,5.0,204,82.2,0.0,2.0,3927.0
0.15035356995773413,S3,Reject,7000.0,7.49,A,687.0,14.76,102000.0,MORTGAGE,other,AR,,153,42.0,0.0,6.0,9503.0
0.18751963254542148,S3,Reject,17875.0,11.39,B,692.0,21.84,55000.0,MORTGAGE,debt_consolidation,IN,7.0,135,76.0,1.0,2.0,1683.0
0.03975455580149566,S1,Approve,40000.0,6.99,A,702.0,11.89,150000.0,MORTGAGE,debt_consolidation,NY,9.0,220,63.7,0.0,0.0,32497.0
0.04812743791976861,S1,Approve,25000.0,5.32,A,747.0,17.16,120000.0,RENT,credit_card,CA,2.0,203,50.1,1.0,3.0,23966.0
0.15586290383088547,S3,Reject,3000.0,8.24,B,687.0,28.01,50000.0,MORTGAGE,debt_consolidation,WA,5.0,176,86.6,0.0,6.0,325.0
0.12732757974757752,S2,Approve,25000.0,11.44,B,757.0,8.9,105000.0,RENT,credit_card,NJ,3.0,119,18.2,0.0,6.0,40742.0
0.05589124114313606,S1,Approve,14000.0,11.39,B,742.0,6.45,40000.0,MORTGAGE,home_improvement,MT,0.0,175,23.3,0.0,1.0,7663.0
0.18122461958639816,S3,Reject,25000.0,11.44,B,667.0,30.3,115000.0,MORTGAGE,debt_consolidation,WA,10.0,156,55.9,1.0,9.0,36527.0
0.017380575102748423,S1,Approve,2500.0,5.32,A,827.0,2.07,48000.0,MORTGAGE,home_improvement,FL,10.0,213,0.9,0.0,2.0,27100.0
0.27384138612221065,S5,Review,3025.0,15.99,C,667.0,14.66,47000.0,RENT,credit_card,GA,10.0,126,98.8,1.0,3.0,0.0
0.24980156943937232,S4,Reject,20000.0,14.99,C,692.0,29.91,52000.0,MORTGAGE,debt_consolidation,IL,4.0,138,49.5,2.0,5.0,17702.0
0.06238586286691444,S1,Approve,6000.0,5.32,A,747.0,2.07,59000.0,OWN,major_purchase,NY,2.0,271,0.2,0.0,4.0,64479.0
0.2748321409651243,S5,Review,5000.0,26.24,E,687.0,15.68,29160.0,MORTGAGE,debt_consolidation,MO,4.0,139,56.3,0.0,11.0,106.0
0.2274514268378494,S4,Reject,37125.0,18.99,D,732.0,31.91,100000.0,RENT,debt_consolidation,CA,10.0,213,49.6,0.0,5.0,6443.0
0.059137218802901466,S1,Approve,35000.0,5.32,A,702.0,11.91,265000.0,MORTGAGE,credit_card,OH,10.0,277,56.4,0.0,3.0,26170.0
0.1834430131749953,S3,Reject,2000.0,13.49,C,682.0,18.75,29000.0,RENT,credit_card,AZ,5.0,124,17.5,1.0,6.0,4402.0
0.3634283138980374,S5,Reject,8400.0,13.49,C,667.0,17.64,49572.0,RENT,other,VA,4.0,103,39.8,0.0,6.0,
0.4248687241481277,S5,Reject,30000.0,15.99,C,702.0,35.37,36000.0,MORTGAGE,debt_consolidation,OK,0.0,175,,0.0,4.0,
0.09134353251180323,S2,Approve,6000.0,11.44,B,692.0,17.19,55000.0,RENT,other,WA,6.0,209,48.7,0.0,2.0,6173.0
0.4423538153376756,S5,Reject,21000.0,15.99,C,672.0,24.27,65256.0,RENT,debt_consolidation,WI,10.0,228,62.0,2.0,6.0,1550.0
0.12137491372467281,S2,Approve,12200.0,13.49,C,687.0,24.63,107200.0,OWN,debt_consolidation,VA,10.0,141,101.0,0.0,1.0,19000.0
0.30853342179194465,S5,Reject,30000.0,18.99,D,667.0,22.4,87000.0,MORTGAGE,debt_consolidation,GA,10.0,277,84.1,0.0,7.0,3377.0
0.16994920813088552,S3,Reject,6500.0,12.74,C,702.0,32.1,55000.0,MORTGAGE,debt_consolidation,WI,2.0,225,60.9,2.0,4.0,2716.0
0.2471166814341285,S4,Review,20000.0,13.49,C,692.0,30.88,175000.0,MORTGAGE,debt_consolidation,TX,0.0,334,51.4,2.0,13.0,7261.0
0.14841811662749793,S3,Reject,25000.0,8.24,B,662.0,16.99,140000.0,MORTGAGE,debt_consolidation,CA,4.0,141,87.9,0.0,4.0,1961.0
0.02088504298402204,S1,Approve,8000.0,5.32,A,807.0,20.6,55000.0,RENT,debt_consolidation,AZ,3.0,297,12.7,0.0,1.0,93075.0
0.18141925138922957,S3,Reject,2500.0,15.99,C,687.0,2.47,140000.0,OWN,other,TX,10.0,223,48.8,0.0,6.0,5927.0
0.10889794354988118,S2,Approve,4000.0,7.99,A,712.0,13.51,55600.0,MORTGAGE,credit_card,NC,4.0,137,24.3,1.0,9.0,3257.0
0.14451882741545186,S3,Reject,22450.0,18.99,D,677.0,33.14,75000.0,MORTGAGE,debt_consolidation,MA,10.0,404,69.9,0.0,3.0,3679.0
0.14189728089826872,S3,Reject,10000.0,8.24,B,662.0,15.43,70000.0,RENT,credit_card,NY,3.0,196,56.5,1.0,8.0,570.0
0.4297017244626185,S5,Reject,30000.0,22.74,E,672.0,37.46,76000.0,MORTGAGE,debt_consolidation,NY,3.0,309,77.9,0.0,11.0,378.0
0.30537638843168585,S5,Review,8000.0,16.99,D,672.0,28.41,50000.0,RENT,credit_card,CA,2.0,57,54.5,0.0,13.0,6745.0
0.1102481874513971,S2,Approve,5000.0,8.24,B,667.0,10.14,84000.0,MORTGAGE,debt_consolidation,NC,2.0,200,40.1,0.0,5.0,4242.0
0.09794575217860023,S2,Approve,22800.0,8.24,B,732.0,22.88,77265.0,RENT,debt_consolidation,TN,3.0,159,27.8,0.0,3.0,20094.0
0.14229238627180396,S3,Reject,7500.0,11.39,B,722.0,20.4,98000.0,MORTGAGE,vacation,TX,8.0,203,36.3,2.0,10.0,6310.0
0.24690943563732107,S4,Reject,9600.0,13.99,C,687.0,33.86,55000.0,OWN,debt_consolidation,OH,10.0,126,79.0,2.0,5.0,5833.0
0.06613659068570457,S1,Approve,4800.0,13.49,C,672.0,13.73,47800.0,RENT,moving,WI,10.0,156,38.5,0.0,1.0,2748.0
0.06232029802775579,S1,Approve,10000.0,13.99,C,677.0,6.33,73000.0,MORTGAGE,renewable_energy,AZ,2.0,259,80.4,0.0,2.0,2706.0
